Artist,Title,Air Time
Cliff Nobles & Company,The Horse,2016-12-14 08:10:00
Stevie Ray Vaughan,The House Is Rockin',2016-12-14 08:13:00
Aretha Franklin,The House That Jack Built,2016-12-14 08:16:00
Digital Underground,The Humpty Dance,2016-12-14 08:21:00
Donovan,The Hurdy Gurdy Man,2016-12-14 08:28:00
Van McCoy,The Hustle,2016-12-14 08:31:00
The Mighty Mighty Bosstones,The Impression That I Get,2016-12-14 08:37:00
David Bowie,The Jean Genie,2016-12-14 08:40:00
The Who,The Kids Are Alright,2016-12-14 08:44:00
Echo & The Bunnymen,The Killing Moon,2016-12-14 08:51:00
Genesis,The Lamb Lies Down On Broadway,2016-12-14 08:56:00
The Eagles,The Last Resort,2016-12-14 09:02:00
The Rolling Stones,The Last Time,2016-12-14 09:09:00
John Mayall,The Laws Must Change,2016-12-14 09:15:00
Led Zeppelin,The Lemon Song,2016-12-14 09:21:00
Joe Cocker,The Letter,2016-12-14 09:28:00
The Box Tops,The Letter,2016-12-14 09:32:00
The Tokens,The Lion Sleeps Tonight,2016-12-14 09:34:00
Jackson Browne,The Load Out / Stay,2016-12-14 09:37:00
Little Eva,The Loco-Motion,2016-12-14 09:46:00
Supertramp,The Logical Song,2016-12-14 09:49:00
Neil Young,The Loner,2016-12-14 09:53:00
The Beatles,The Long And Winding Road,2016-12-14 09:57:00
Uncle Tupelo,The Long Cut,2016-12-14 10:02:00
Cliff Eberhardt,The Long Road,2016-12-14 10:05:00
Dusty Springfield,The Look Of Love,2016-12-14 10:10:00
ABC,The Look Of Love (part One),2016-12-14 10:15:00
Neil Young,The Losing End,2016-12-14 10:18:00
The Cure,The Love Cats,2016-12-14 10:22:00
Harold Melvin & The Bluenotes,The Love I Lost - Part 1,2016-12-14 10:26:00
Paul McCartney,The Lovely Linda,2016-12-14 10:29:00
Jackson 5,The Love You Save,2016-12-14 10:32:00
The Clash,The Magnificent Seven,2016-12-14 10:35:00
Daniel Lanois,The Maker,2016-12-14 10:40:00
David Bowie,The Man Who Sold The World,2016-12-14 10:44:00
Nirvana,The Man Who Sold The World,2016-12-14 10:48:00
Amos Lee,The Man Who Wants You,2016-12-14 10:53:00
Grandmaster Flash & The Furious 5,The Message,2016-12-14 10:56:00
Bob Dylan,The Mighty Quinn (Quinn The Eskimo),2016-12-14 11:03:00
Manfred Mann,The Mighty Quinn (Quinn The Eskimo),2016-12-14 11:06:00
k. d. lang,The Mind Of Love,2016-12-14 11:09:00
Heidi Berry,The Moon & The Sun,2016-12-14 11:14:00
Morrissey,"The More You Ignore Me, The Closer I Get",2016-12-14 11:19:00
Flight Of The Conchords,The Most Beautiful Girl In The Room,2016-12-14 11:23:00
Dave Carter & Tracy Grammer,The Mountain,2016-12-14 11:28:00
Heartless Bastards,The Mountain,2016-12-14 11:32:00
Loreena McKennitt,The Mummer's Dance,2016-12-14 11:36:00
Grateful Dead,The Music Never Stopped,2016-12-14 11:44:00
Spoon,The Mystery Zone,2016-12-14 11:48:00
Radiohead,The National Anthem,2016-12-14 11:53:00
Neil Young,The Needle And The Damage Done,2016-12-14 12:01:00
Beck,The New Pollution,2016-12-14 12:03:00
Jackson Browne,The Next Voice You Hear,2016-12-14 12:07:00
The Beatles,The Night Before,2016-12-14 12:12:00
Jackson Browne,The Night Inside Me,2016-12-14 12:16:00
Joan Baez,The Night They Drove Old Dixie Down,2016-12-14 12:21:00
The Band,The Night They Drove Old Dixie Down,2016-12-14 12:24:00
Thievery Corporation,The Numbers Game,2016-12-14 12:28:00
Paul Simon,The Obvious Child,2016-12-14 12:32:00
Led Zeppelin,The Ocean,2016-12-14 12:36:00
Dar Williams,The Ocean,2016-12-14 12:40:00
Neil Young,The Old Laughing Lady,2016-12-14 12:46:00
John Fogerty,The Old Man Down The Road,2016-12-14 12:52:00
David Gray,The One I Love,2016-12-14 12:56:00
R. E. M.,The One I Love,2016-12-14 12:59:00
INXS,The One Thing,2016-12-14 13:03:00
Elvis Costello,The Only Flame In Town,2016-12-14 13:06:00
Simon & Garfunkel,The Only Living Boy In New York,2016-12-14 13:12:00
Charlatans Uk,The Only One I Know,2016-12-14 13:16:00
Iggy Pop,The Passenger,2016-12-14 13:20:00
The Decemberists,The Perfect Crime #2,2016-12-14 13:25:00
New Order,The Perfect Kiss,2016-12-14 13:30:00
Aztec Two-Step,The Persecution and Restoration of Dean Moriarty (On The Road),2016-12-14 13:35:00
Tom Waits,The Piano Has Been Drinking (Not Me),2016-12-14 13:42:00
Re-Flex,The Politics Of Dancing,2016-12-14 13:45:00
Jackson Browne,The Pretender,2016-12-14 13:49:00
Bruce Springsteen,The Promised Land,2016-12-14 13:56:00
The Who,The Punk Meets The Godfather,2016-12-14 14:01:00
Led Zeppelin,The Rain Song,2016-12-14 14:06:00
Rickie Lee Jones,The Real End,2016-12-14 14:15:00
John Mellencamp,The Real Life,2016-12-14 14:22:00
The Who,The Real Me,2016-12-14 14:25:00
John Doe,The Real One,2016-12-14 14:29:00
Howlin' Wolf,The Red Rooster,2016-12-14 14:33:00
Passion Pit,The Reeling,2016-12-14 14:38:00
U2,The Refugee,2016-12-14 14:42:00
Steve Earle,The Revolution Starts Now,2016-12-14 14:46:00
Gil Scott-Heron,The Revolution Will Not Be Televised,2016-12-14 14:50:00
Drive-By Truckers,The Righteous Path,2016-12-14 14:54:00
Ray Charles,The Right Time,2016-12-14 14:58:00
Bruce Springsteen,The Rising,2016-12-14 15:02:00
Bruce Springsteen,The River,2016-12-14 15:07:00
Son Little,The River,2016-12-14 15:12:00
Jackson Browne,The Road,2016-12-14 15:16:00
Jackson Browne,The Road And The Sky,2016-12-14 15:20:00
Robert Earl Keen,The Road Goes On Forever,2016-12-14 15:24:00
Utopia,The Road To Utopia,2016-12-14 15:29:00
Fatboy Slim,The Rockafeller Skank,2016-12-14 15:34:00
Steely Dan,The Royal Scam,2016-12-14 15:41:00
Men Without Hats,The Safety Dance,2016-12-14 15:47:00
Coldplay,The Scientist,2016-12-14 15:50:00
The Roots,The Seed,2016-12-14 15:55:00
Mose Allison,The Seventh Son,2016-12-14 16:00:00
The Band,The Shape I'm In,2016-12-14 16:02:00
R. E. M.,The Sidewinder Sleeps Tonight,2016-12-14 16:07:00
John Prine,The Sins Of Memphisto,2016-12-14 16:15:00
Elmore James,The Sky Is Crying,2016-12-14 16:19:00
Stevie Ray Vaughan,The Sky Is Crying,2016-12-14 16:22:00
The Doors,The Soft Parade,2016-12-14 16:27:00
Led Zeppelin,The Song Remains The Same,2016-12-14 16:37:00
Simon & Garfunkel,The Sound Of Silence,2016-12-14 16:43:00
Dave Matthews Band,The Space Between,2016-12-14 16:46:00
David Bowie,The Stars (Are Out Tonight),2016-12-14 16:52:00
Brandi Carlile,The Story,2016-12-14 16:56:00
The Moody Blues,The Story In Your Eyes,2016-12-14 17:00:00
Billy Joel,The Stranger,2016-12-14 17:03:00
The Walker Brothers,The Sun Ain't Gonna Shine Anymore,2016-12-14 17:08:00
The Pogues,The Sunny Side Of The Street,2016-12-14 17:15:00
Dead Milkmen,The Thing That Only Eats Hippies,2016-12-14 17:17:00
10cc,The Things We Do For Love,2016-12-14 17:20:00
B. B. King,The Thrill Is Gone,2016-12-14 17:25:00
Blondie,The Tide Is High,2016-12-14 17:30:00
Bruce Springsteen,The Ties That Bind,2016-12-14 17:35:00
Bob Dylan,The Times They Are A-Changin',2016-12-14 17:40:00
Smokey Robinson & The Miracles,The Tracks Of My Tears,2016-12-14 17:43:00
Dead Can Dance,The Ubiquitous Mr Lovegrove,2016-12-14 17:46:00
The Doors,The Unknown Soldier,2016-12-14 17:54:00
The Kinks,The Village Green Preservation Society,2016-12-14 17:57:00
Tom Petty & The Heartbreakers,The Waiting,2016-12-14 18:00:00
The Cure,The Walk,2016-12-14 18:04:00
10cc,The Wall Street Shuffle,2016-12-14 18:09:00
The Call,The Walls Came Down,2016-12-14 18:13:00
The Doors,The Wasp (texas Radio And The Big Beat),2016-12-14 18:18:00
Fastball,The Way,2016-12-14 18:23:00
Ingrid Michaelson,The Way I Am,2016-12-14 18:27:00
Bruce Hornsby & The Range,The Way It Is,2016-12-14 18:29:00
Nicole Atkins,The Way It Is,2016-12-14 18:35:00
The Temptations,The Way You Do The Things You Do,2016-12-14 18:39:00
Outkast,The Way You Move,2016-12-14 18:42:00
Van Morrison,The Way Young Lovers Do,2016-12-14 18:45:00
The Band,The Weight,2016-12-14 18:51:00
The Staple Singers,The Weight,2016-12-14 18:55:00
Jerry Garcia,The Wheel,2016-12-14 19:01:00
Jethro Tull,The Whistler,2016-12-14 19:05:00
The Waterboys,The Whole Of The Moon,2016-12-14 19:08:00
Jimi Hendrix,The Wind Cries Mary,2016-12-14 19:15:00
Haim,The Wire,2016-12-14 19:18:00
Mumford & Sons,The Wolf,2016-12-14 19:23:00
The Beatles,The Word,2016-12-14 19:27:00
Gordon Lightfoot,The Wreck of the Edmund Fitzgerald,2016-12-14 19:29:00
Richard Thompson,The Wrong Heartbeat,2016-12-14 19:36:00
Red Hot Chili Peppers,The Zephyr Song,2016-12-14 19:40:00
Bob Marley & The Wailers,Them Belly Full,2016-12-14 19:44:00
Isaac Hayes,Theme From Shaft,2016-12-14 19:47:00
The Lone Bellow,Then Came The Morning,2016-12-14 19:53:00
The Crystals,Then He Kissed Me,2016-12-14 19:57:00
Wilco,Theologians,2016-12-14 20:00:00
The Drifters,There Goes My Baby,2016-12-14 20:03:00
Sheryl Crow,There Goes The Neighborhood,2016-12-14 20:05:00
The Dells,There Is,2016-12-14 20:12:00
The Smiths,There Is A Light That Never Goes Out,2016-12-14 20:15:00
Donovan,There Is A Mountain,2016-12-14 20:19:00
Eurythmics,There Must Be An Angel (Playing With My Heart),2016-12-14 20:23:00
The La's,There She Goes,2016-12-14 20:29:00
Radiohead,There There,2016-12-14 20:31:00
Blur,There's No Other Way,2016-12-14 20:36:00
David Gilmour,There's No Way Out Of Here,2016-12-14 20:42:00
"10,000 Maniacs",These Are Days,2016-12-14 20:47:00
Otis Redding,These Arms Of Mine,2016-12-14 20:51:00
Nancy Sinatra,These Boots Are Made For Walkin',2016-12-14 20:54:00
Gregg Allman,These Days,2016-12-14 20:57:00
Jackson Browne,These Days,2016-12-14 21:01:00
Nanci Griffith,These Days In An Open Book,2016-12-14 21:05:00
Van Morrison,These Dreams Of You,2016-12-14 21:09:00
Jethro Tull,Thick As A Brick (Edit No. 1),2016-12-14 21:15:00
The Persuaders,Thin Line Between Love & Hate,2016-12-14 21:18:00
Bonnie Raitt,Thing Called Love,2016-12-14 21:22:00
John Hiatt,Thing Called Love,2016-12-14 21:26:00
Dawes,Things Happen,2016-12-14 21:30:00
Bob Dylan,Things Have Changed,2016-12-14 21:34:00
Guitar Slim,Things That I Used To Do,2016-12-14 21:40:00
Indigenous,Things We Do,2016-12-14 21:43:00
The Beatles,Things We Said Today,2016-12-14 21:48:00
Aretha Franklin,Think,2016-12-14 21:51:00
James Brown,Think,2016-12-14 21:53:00
Fleetwood Mac,Think About Me,2016-12-14 21:56:00
The Beatles,Think For Yourself,2016-12-14 21:59:00
Beck,Think I'm In Love,2016-12-14 22:01:00
Smashing Pumpkins,Thirty Three,2016-12-14 22:05:00
Blue Oyster Cult,This Ain't The Summer Of Love,2016-12-14 22:09:00
Michael Penn,This And That,2016-12-14 22:14:00
The Smiths,This Charming Man,2016-12-14 22:17:00
Sting,This Cowboy Song,2016-12-14 22:20:00
Nanci Griffith,This Heart,2016-12-14 22:26:00
Cracker,This Is Cracker Soul,2016-12-14 22:29:00
John Lee Hooker,This Is Hip,2016-12-14 22:33:00
Public Image Ltd.,This Is Not A Love Song,2016-12-14 22:36:00
Pat Metheny & David Bowie,This Is Not America,2016-12-14 22:41:00
XTC,This Is Pop,2016-12-14 22:45:00
The Clash,This Is Radio Clash,2016-12-14 22:47:00
Mark Knopfler & Emmylou Harris,This Is Us,2016-12-14 22:53:00
Rhett Miller,This Is What I Do,2016-12-14 22:57:00
Talking Heads,This Must Be The Place (Naive Melody),2016-12-14 23:01:00
Marshall Tucker Band,This Ol' Cowboy,2016-12-14 23:06:00
Lyle Lovett,This Old Porch,2016-12-14 23:14:00
Neko Case,This Tornado Loves You,2016-12-14 23:18:00
Sparks,This Town Ain't Big Enough For The Both Of Us,2016-12-14 23:22:00
The Band,This Wheel's On Fire,2016-12-14 23:25:00
Mary Hopkin,Those Were The Days,2016-12-14 23:28:00
Shelby Lynne,Thought It Would Be Easier,2016-12-14 23:33:00
Faces,Three Button Hand Me Down,2016-12-14 23:39:00
Indigo Girls,Three Hits,2016-12-14 23:44:00
Bob Marley & The Wailers,Three Little Birds,2016-12-14 23:47:00
The Wallflowers,Three Marlenas,2016-12-14 23:51:00
Ray Lamontagne,Three More Days,2016-12-14 23:56:00
B. B. King,Three O'Clock Blues,2016-12-15 00:00:00
King Crimson,Three Of A Perfect Pair,2016-12-15 00:03:00
Michael Jackson,Thriller,2016-12-15 00:07:00
Brandi Carlile,Throw It All Away,2016-12-15 00:15:00
Bruce Springsteen,Thunder Road,2016-12-15 00:18:00
The Beatles,Ticket To Ride,2016-12-15 00:23:00
Queen,Tie Your Mother Down,2016-12-15 00:26:00
Luna,Tiger Lily,2016-12-15 00:30:00
Leon Russell,Tight Rope,2016-12-15 00:35:00
Stevie Ray Vaughan,Tight Rope,2016-12-15 00:38:00
Archie Bell & The Drells,Tighten Up,2016-12-15 00:43:00
The Black Keys,Tighten Up,2016-12-15 00:46:00
Janelle Monae,Tightrope,2016-12-15 00:49:00
Gin Blossoms,Til I Hear It From You,2016-12-15 00:54:00
The Kinks,Til The End Of The Day,2016-12-15 00:57:00
Grateful Dead,Till The Morning Comes,2016-12-15 01:00:00
The Rolling Stones,Till The Next Goodbye,2016-12-15 01:03:00
Pink Floyd,Time,2016-12-15 01:09:00
Chambers Brothers,Time Has Come Today,2016-12-15 01:16:00
Nick Drake,Time Has Told Me,2016-12-15 01:27:00
Todd Rundgren,Time Heals,2016-12-15 01:31:00
Jim Croce,Time In A Bottle,2016-12-15 01:35:00
The Rolling Stones,Time Is On My Side,2016-12-15 01:37:00
Irma Thomas,Time Is On My Side,2016-12-15 01:40:00
Steve Winwood,Time Is Running Out,2016-12-15 01:44:00
Booker T. & The MG's,Time Is Tight,2016-12-15 01:50:00
Little Feat,Time Loves A Hero,2016-12-15 01:53:00
Nanci Griffith,Time Of Inconvenience,2016-12-15 01:57:00
The Zombies,Time Of The Season,2016-12-15 02:01:00
Dawes,Time Spent In Los Angeles,2016-12-15 02:05:00
The Pretenders,Time The Avenger,2016-12-15 02:09:00
Tom Petty,Time To Move On,2016-12-15 02:14:00
MGMT,Time To Pretend,2016-12-15 02:17:00
Lord Huron,Time to Run,2016-12-15 02:21:00
Toots & The Maytals,Time Tough,2016-12-15 02:25:00
The Rolling Stones,Time Waits For No One,2016-12-15 02:30:00
The Blue Nile,Tinseltown In The Rain,2016-12-15 02:37:00
Elton John,Tiny Dancer,2016-12-15 02:43:00
Professor Longhair,Tipitina,2016-12-15 02:49:00
Al Green,Tired Of Being Alone,2016-12-15 02:52:00
Ray Charles,Tired Of My Tears,2016-12-15 02:55:00
Susan Tedeschi,Tired Of My Tears,2016-12-15 02:57:00
The Kinks,Tired Of Waiting,2016-12-15 03:00:00
Death Cab For Cutie,Title And Registration,2016-12-15 03:03:00
Ryan Adams,"To Be Young (is To Be Sad, Is To Be High)",2016-12-15 03:06:00
Jethro Tull,To Cry You A Song,2016-12-15 03:09:00
Bee Gees,To Love Somebody,2016-12-15 03:17:00
"10,000 Maniacs",To Sir With Love,2016-12-15 03:20:00
Smashing Pumpkins,Today,2016-12-15 03:24:00
Wilson Pickett,Toe Hold,2016-12-15 03:27:00
Tom Waits,Tom Traubert's Blues,2016-12-15 03:30:00
Bob Dylan,Tombstone Blues,2016-12-15 03:37:00
The Who,Tommy Can You Hear Me?,2016-12-15 03:43:00
The Beatles,Tomorrow Never Knows,2016-12-15 03:44:00
Ziggy Marley,Tomorrow People,2016-12-15 03:47:00
Suzanne Vega,Tom's Diner,2016-12-15 03:52:00
Blind Melon,Tones Of Home,2016-12-15 03:55:00
Bob Dylan,Tonight I'll Be Staying Here With You,2016-12-15 04:00:00
Smashing Pumpkins,Tonight Tonight,2016-12-15 04:03:00
Neil Young,Tonight's The Night,2016-12-15 04:07:00
Stevie Wonder,Too High,2016-12-15 04:13:00
Cornelious Brothers & Sister Rose,Too Late To Turn Back Now,2016-12-15 04:17:00
Van Morrison,Too Long In Exile,2016-12-15 04:21:00
Paul McCartney,Too Many People,2016-12-15 04:27:00
Dave Matthews Band,Too Much,2016-12-15 04:31:00
The Police,Too Much Information,2016-12-15 04:35:00
The Selecter,Too Much Pressure,2016-12-15 04:40:00
Francis Dunnery,Too Much Saturn,2016-12-15 04:43:00
Delbert McClinton,Too Much Stuff,2016-12-15 04:47:00
Robin Trower,Too Rolling Stoned,2016-12-15 04:52:00
Kajagoogoo,Too Shy,2016-12-15 05:00:00
Morphine,"Top Floor, Bottom Buzzer",2016-12-15 05:03:00
Van Morrison,Tore Down A La Rimbaud,2016-12-15 05:10:00
Jerry Garcia,Tore Up Over You,2016-12-15 05:14:00
The Doors,Touch Me,2016-12-15 05:19:00
Grateful Dead,Touch Of Grey,2016-12-15 05:22:00
Bob Dylan,Tough Mama,2016-12-15 05:28:00
Bruce Springsteen,Tougher Than The Rest,2016-12-15 05:32:00
XTC,Towers Of London,2016-12-15 05:37:00
Gene Pitney,Town Without Pity,2016-12-15 05:42:00
Ronnie Montrose,Town Without Pity,2016-12-15 05:45:00
Fountains Of Wayne,Traffic And Weather,2016-12-15 05:48:00
Mudcrutch,Trailer,2016-12-15 05:52:00
Robert Bradley's Blackwater Surprise,Train,2016-12-15 05:57:00
Neko Case,Train From Kansas City,2016-12-15 06:00:00
Aerosmith,Train Kept A Rollin',2016-12-15 06:04:00
The Eagles,Train Leaves Here This Morning,2016-12-15 06:12:00
Paul Simon,Train In The Distance,2016-12-15 06:16:00
Annie Lennox,Train In Vain,2016-12-15 06:25:00
The Clash,Train In Vain,2016-12-15 06:30:00
Guillemots,Trains To Brazil,2016-12-15 06:33:00
Otis Redding,Tramp,2016-12-15 06:39:00
Led Zeppelin,Trampled Under Foot,2016-12-15 06:42:00
Joe Henry,Trampoline,2016-12-15 06:48:00
Steve Earle,Transcendental Blues,2016-12-15 06:55:00
Kraftwerk,Trans-Europe Express,2016-12-15 07:00:00
Delta Spirit,Trashcan,2016-12-15 07:07:00
Creedence Clearwater Revival,Travelin' Band,2016-12-15 07:12:00
Elvin Bishop,Travelin' Shoes,2016-12-15 07:14:00
Cornelious Brothers & Sister Rose,Treat Her Like A Lady,2016-12-15 07:24:00
Roy Head & The Traits,Treat Her Right,2016-12-15 07:26:00
Jimmie Dale Gilmore,Treat Me Like A Saturday Night,2016-12-15 07:28:00
Bob Marley & The Wailers,Trenchtown Rock,2016-12-15 07:32:00
Jefferson Airplane,Triad,2016-12-15 07:38:00
Earl King,Trick Bag,2016-12-15 07:43:00
The Who,Trick Of The Light,2016-12-15 07:48:00
U2,Trip Through Your Wires,2016-12-15 07:53:00
Dave Matthews Band,Tripping Billies,2016-12-15 07:57:00
Beck,Tropicalia,2016-12-15 08:02:00
Coldplay,Trouble,2016-12-15 08:05:00
Jose James,Trouble,2016-12-15 08:12:00
Lindsey Buckingham,Trouble,2016-12-15 08:16:00
Ray Lamontagne,Trouble,2016-12-15 08:23:00
Dave Edmunds,Trouble Boys,2016-12-15 08:27:00
Joni Mitchell,Trouble Child/Twisted,2016-12-15 08:30:00
Spoon,Trouble Comes Running,2016-12-15 08:36:00
Marvin Gaye,Trouble Man,2016-12-15 08:42:00
"10,000 Maniacs",Trouble Me,2016-12-15 08:46:00
Muddy Waters,Trouble No More,2016-12-15 08:51:00
The Allman Brothers,Trouble No More,2016-12-15 08:54:00
eels,Trouble With Dreams,2016-12-15 08:58:00
Grateful Dead,Truckin',2016-12-15 09:03:00
Spandau Ballet,True,2016-12-15 09:08:00
Steve Miller Band,True Fine Love,2016-12-15 09:14:00
Toots & The Maytals,True Love Is Hard To Find,2016-12-15 09:17:00
Nick Lowe,True Love Travels On A Gravel Road,2016-12-15 09:24:00
Elvis Presley,True Love Travels On A Gravel Road,2016-12-15 09:28:00
Radiohead,True Love Waits,2016-12-15 09:31:00
Ziggy Marley,True To Myself,2016-12-15 09:35:00
Grant Lee Buffalo,"Truly, Truly",2016-12-15 09:40:00
Dixie Chicks,Truth No. 2,2016-12-15 09:44:00
Janis Joplin,Try,2016-12-15 09:48:00
Otis Redding,Try A Little Tenderness,2016-12-15 09:52:00
The Eagles,Try And Love Again,2016-12-15 09:56:00
The Allman Brothers,Try It One More Time,2016-12-15 10:02:00
Third World,Try Jah Love,2016-12-15 10:07:00
R. E. M.,Try Not To Breathe,2016-12-15 10:14:00
Bob Dylan,Tryin' To Get To Heaven,2016-12-15 10:17:00
Phoenix,Trying to Be Cool,2016-12-15 10:23:00
U2,Trying To Throw Your Arms Around The World,2016-12-15 10:26:00
The Moody Blues,Tuesday Afternoon,2016-12-15 10:31:00
Lynyrd Skynyrd,Tuesday's Gone,2016-12-15 10:40:00
The Fabulous Thunderbirds,Tuff Enuff,2016-12-15 10:48:00
Eric Clapton,Tulsa Time,2016-12-15 10:51:00
Ziggy Marley,Tumblin' Down,2016-12-15 10:56:00
The Rolling Stones,Tumbling Dice,2016-12-15 11:01:00
Linda Ronstadt,Tumbling Dice,2016-12-15 11:04:00
Bruce Springsteen,Tunnel Of Love,2016-12-15 11:07:00
Dire Straits,Tunnel Of Love,2016-12-15 11:13:00
Van Morrison,Tupelo Honey,2016-12-15 11:21:00
Tyrone Davis,Turn Back The Hands Of Time,2016-12-15 11:29:00
The Cyrkle,Turn Down Day,2016-12-15 11:32:00
Lucius,Turn It Around,2016-12-15 11:34:00
Genesis,Turn It On Again,2016-12-15 11:38:00
The Shins,Turn On Me,2016-12-15 11:42:00
"Bobby ""Blue"" Bland",Turn On Your Love Light,2016-12-15 11:46:00
Electric Light Orchestra,Turn To Stone,2016-12-15 11:50:00
Joe Walsh,Turn To Stone,2016-12-15 11:53:00
The Byrds,Turn! Turn! Turn!,2016-12-15 11:57:00
Bob Marley & The Wailers,Turn Your Lights Down Low,2016-12-15 12:02:00
John Hartford,Turn Your Radio On,2016-12-15 12:05:00
The Vapors,Turning Japanese,2016-12-15 12:08:00
Fleetwood Mac,Tusk,2016-12-15 12:13:00
Little Richard,Tutti Frutti,2016-12-15 12:17:00
The Tubes,TV Is King,2016-12-15 12:19:00
David Bowie,TVC15,2016-12-15 12:24:00
Traveling Wilburys,Tweeter and The Monkey Man,2016-12-15 12:29:00
Eddie Cochran,Twenty Flight Rock,2016-12-15 12:34:00
Edwin Starr,Twenty-Five Miles,2016-12-15 12:36:00
Alvin Cash And The Crawlers,Twine Time,2016-12-15 12:41:00
The English Beat,Twist & Crawl,2016-12-15 12:43:00
The Beatles,Twist & Shout,2016-12-15 12:46:00
Ride,Twisterella,2016-12-15 12:49:00
Tanita Tikaram,Twist In My Sobriety,2016-12-15 12:54:00
Sam Cooke,Twistin' The Night Away,2016-12-15 12:59:00
Dire Straits,Twisting By The Pool,2016-12-15 13:02:00
Ryan Adams,Two,2016-12-15 13:06:00
Steely Dan,Two Against Nature,2016-12-15 13:08:00
The Jayhawks,Two Angels,2016-12-15 13:16:00
Bruce Springsteen,Two Hearts,2016-12-15 13:20:00
U2,Two Hearts Beat As One,2016-12-15 13:24:00
Bonnie Raitt,Two Lights In The Nightime,2016-12-15 13:28:00
The Beatles,Two Of Us,2016-12-15 13:33:00
Spin Doctors,Two Princes,2016-12-15 13:36:00
Dave Matthews Band,Two Step,2016-12-15 13:41:00
Eddie Money,Two Tickets To Paradise,2016-12-15 13:47:00
Little Feat,Two Trains,2016-12-15 13:51:00
Frankie Goes To Hollywood,Two Tribes,2016-12-15 13:56:00
Grizzly Bear,Two Weeks,2016-12-15 14:00:00
Dave Matthews Band,Typical Situation,2016-12-15 14:04:00
Tom Petty & The Heartbreakers,U Get Me High,2016-12-15 14:11:00
Talking Heads,Uh-oh Love Comes To Town,2016-12-15 14:17:00
EMF,Unbelieveable,2016-12-15 14:19:00
Vampire Weekend,Unbelievers,2016-12-15 14:23:00
Grateful Dead,Unbroken Chain,2016-12-15 14:29:00
The The,Uncertain Smile,2016-12-15 14:35:00
The Righteous Brothers,Unchained Melody,2016-12-15 14:43:00
Paul McCartney,Uncle Albert / Admiral Halsey,2016-12-15 14:46:00
Grateful Dead,Uncle John's Band,2016-12-15 14:51:00
Paul Simon,Under African Skies,2016-12-15 14:56:00
The Rolling Stones,Under My Thumb,2016-12-15 15:00:00
David Bowie & Queen,Under Pressure,2016-12-15 15:04:00
The Drifters,Under The Boardwalk,2016-12-15 15:08:00
Red Hot Chili Peppers,Under The Bridge,2016-12-15 15:11:00
Bonnie Raitt,Under The Falling Sky,2016-12-15 15:15:00
The Church,Under The Milky Way,2016-12-15 15:21:00
The War On Drugs,Under the Pressure,2016-12-15 15:25:00
Weezer,Undone- The Sweater Song,2016-12-15 15:30:00
10cc,Une Nuit A Paris,2016-12-15 15:35:00
Neil Young,Union Man,2016-12-15 15:44:00
Neil Young,Unknown Legend,2016-12-15 15:46:00
Psychedelic Furs,Until She Comes,2016-12-15 15:51:00
U2,Until The End Of The World,2016-12-15 15:55:00
Gin Blossoms,Until I Fall Away,2016-12-15 16:00:00
Aretha Franklin,Until You Come Back To Me (That's What I'm Gonna Do),2016-12-15 16:03:00
Creedence Clearwater Revival,Up Around The Bend,2016-12-15 16:07:00
Parliament,Up For The Down Stroke,2016-12-15 16:14:00
Jimi Hendrix,Up From The Skies,2016-12-15 16:17:00
Rickie Lee Jones,Up From The Skies,2016-12-15 16:20:00
The Band,Up On Cripple Creek,2016-12-15 16:24:00
Laura Nyro,Up On The Roof,2016-12-15 16:30:00
The Drifters,Up On The Roof,2016-12-15 16:33:00
Meat Puppets,Up On The Sun,2016-12-15 16:35:00
Givers,Up Up Up,2016-12-15 16:41:00
The Fifth Dimension,"Up, Up And Away",2016-12-15 16:44:00
Billy Bragg,Upfield,2016-12-15 16:47:00
Jack Johnson,Upside Down,2016-12-15 16:51:00
Diana Ross,Upside Down,2016-12-15 16:56:00
Stevie Wonder,Uptight (everything's All Right),2016-12-15 17:00:00
Mark Ronson,Uptown Funk,2016-12-15 17:03:00
Billy Joel,Uptown Girl,2016-12-15 17:07:00
Joni Mitchell,Urge For Going,2016-12-15 17:13:00
Tom Rush,Urge For Going,2016-12-15 17:18:00
Pink Floyd,Us And Them,2016-12-15 17:26:00
Grateful Dead,U.S. Blues,2016-12-15 17:34:00
LCD Soundsystem,Us V. Them,2016-12-15 17:40:00
Bill Withers,Use Me,2016-12-15 17:49:00
Kings Of Leon,Use Somebody,2016-12-15 17:56:00
Drive-By Truckers,Used To Be A Cop,2016-12-15 18:00:00
Bonnie Raitt,Used to Rule the World,2016-12-15 18:07:00
Mark Ronson feat. Amy Winehouse,Valerie,2016-12-15 18:11:00
Richard Thompson,Valerie,2016-12-15 18:16:00
Steve Winwood,Valerie,2016-12-15 18:20:00
The Monkees,Valleri,2016-12-15 18:26:00
Frank Zappa,Valley Girl,2016-12-15 18:28:00
Neil Young,Vampire Blues,2016-12-15 18:33:00
Loretta Lynn,Van Lear Rose,2016-12-15 18:37:00
Amos Lee,Vaporize,2016-12-15 18:41:00
Stone Temple Pilots,Vasoline,2016-12-15 18:46:00
The xx,VCR,2016-12-15 18:49:00
Ides Of March,Vehicle,2016-12-15 18:52:00
The Pixies,Velouria,2016-12-15 18:56:00
Frankie Avalon,Venus,2016-12-15 19:01:00
Shocking Blue,Venus,2016-12-15 19:03:00
